method,seed,front_index,is_selected,raw_f1_iv,raw_f2_deg,raw_f3_cta,constraint_aware_f1_iv,constraint_aware_f2_deg,constraint_aware_f3_cta,norm_f1_iv,norm_f2_deg,norm_f3_cta,normalized_average
Knowledge-constrained NSGA-II,42,116,False,0.06500440090894699,0.007990135811269283,0.41362082958221436,0.06500440090894699,0.007990135811269283,0.41362082958221436,0.07251899596508213,0.07629270548888553,0.21155020824663423,0.12012063656686729
Knowledge-constrained NSGA-II,42,117,False,0.07240457087755203,0.008292101323604584,0.3356640636920929,0.07240457087755203,0.008292101323604584,0.3356640636920929,0.08077463540780067,0.07917598137362143,0.1716784975425405,0.11054303810798753
Knowledge-constrained NSGA-II,42,118,False,0.07694636285305023,0.007602906785905361,0.36969193816185,0.07694636285305023,0.007602906785905361,0.36969193816185,0.08584146456613329,0.07259530275548381,0.18908236943540074,0.11583971225233929
Knowledge-constrained NSGA-II,42,119,False,0.10405132174491882,0.011154112406075,0.25331127643585205,0.10405132174491882,0.011154112406075,0.25331127643585205,0.11607979269512299,0.10650349792382581,0.12955840095227522,0.11738056385707467
Knowledge-constrained NSGA-II,42,120,False,0.14226321876049042,0.007759648375213146,0.3186352550983429,0.14226321876049042,0.007759648375213146,0.3186352550983429,0.1587090357424036,0.07409192811872893,0.1629689555017332,0.1319233064542886
Knowledge-constrained NSGA-II,42,121,False,0.07693082839250565,0.008029893971979618,0.3268556296825409,0.07693082839250565,0.008029893971979618,0.3268556296825409,0.08582413430132352,0.07667233078155893,0.16717334229944103,0.10988993579410783
Knowledge-constrained NSGA-II,42,122,False,0.07376093417406082,0.009596043266355991,0.29507502913475037,0.07376093417406082,0.009596043266355991,0.29507502913475037,0.08228779610232785,0.09162649047168082,0.1509188594899581,0.10827771535465558
Knowledge-constrained NSGA-II,42,123,False,0.05996626988053322,0.008922277018427849,0.33027103543281555,0.05996626988053322,0.008922277018427849,0.33027103543281555,0.06689845030029151,0.0851931267422391,0.16892018323694208,0.10700392009315757
Knowledge-constrained NSGA-II,42,124,False,0.1422622799873352,0.006555324420332909,0.3326736390590668,0.1422622799873352,0.006555324420332909,0.3326736390590668,0.15870798844582518,0.06259260758486533,0.1701490171377419,0.13048320438947747
Knowledge-constrained NSGA-II,42,125,False,0.12876735627651215,0.006467053666710854,0.41830435395240784,0.12876735627651215,0.006467053666710854,0.41830435395240784,0.14365303363584134,0.06174976651577221,0.2139456402098731,0.1397828134538289
Knowledge-constrained NSGA-II,42,126,False,0.062307387590408325,0.007829933427274227,0.4159387946128845,0.062307387590408325,0.007829933427274227,0.4159387946128845,0.06951020432590008,0.07476303520674665,0.21273575295298278,0.11900299749520983
Knowledge-constrained NSGA-II,42,127,False,0.057448290288448334,0.009618370793759823,0.34176093339920044,0.057448290288448334,0.009618370793759823,0.34176093339920044,0.06408938892405737,0.09183968177565253,0.17479679808241896,0.11024195626070961
Knowledge-constrained NSGA-II,42,128,False,0.05918677896261215,0.00806829147040844,0.3924556076526642,0.05918677896261215,0.00806829147040844,0.3924556076526642,0.0660288491972721,0.07703896397883304,0.20072505925376277,0.11459762414328929
Knowledge-constrained NSGA-II,42,129,False,0.06892962753772736,0.009704353287816048,0.2967175543308258,0.06892962753772736,0.009704353287816048,0.2967175543308258,0.07689798400395778,0.09266067371511111,0.1517589442304463,0.10710586731650507
Knowledge-constrained NSGA-II,42,130,False,0.06631211936473846,0.007891983725130558,0.3919987380504608,0.06631211936473846,0.007891983725130558,0.3919987380504608,0.0739778884107158,0.07535551388441492,0.2004913890597706,0.1166082637849671
Knowledge-constrained NSGA-II,42,131,False,0.05631057173013687,0.008955149911344051,0.40488412976264954,0.05631057173013687,0.008955149911344051,0.40488412976264954,0.0628201485897736,0.0855070090087065,0.2070817421200996,0.11846963323952657
Knowledge-constrained NSGA-II,42,132,False,0.072335384786129,0.007873029448091984,0.3930501937866211,0.072335384786129,0.007873029448091984,0.3930501937866211,0.08069745131234574,0.07517453159449951,0.20102916584478284,0.11896704958387601
Knowledge-constrained NSGA-II,42,133,False,0.12892240285873413,0.0064470176585018635,0.4232034683227539,0.12892240285873413,0.0064470176585018635,0.4232034683227539,0.14382600380883478,0.06155845546555133,0.21645133767756988,0.14061193231731867
Knowledge-constrained NSGA-II,42,134,False,0.07237748801708221,0.008188024163246155,0.34009119868278503,0.07237748801708221,0.008188024163246155,0.34009119868278503,0.08074442173270066,0.07818221501834295,0.17394279678047508,0.11095647784383957
Knowledge-constrained NSGA-II,42,135,False,0.11797711253166199,0.007400132715702057,0.39207422733306885,0.11797711253166199,0.007400132715702057,0.39207422733306885,0.13161542338709678,0.07065914262201223,0.20052999875327238,0.13426818825412712
Knowledge-constrained NSGA-II,42,136,False,0.08636245131492615,0.007597258780151606,0.389313280582428,0.08636245131492615,0.007597258780151606,0.389313280582428,0.0963460653566261,0.07254137355456047,0.19911788693906343,0.12266844195008335
Knowledge-constrained NSGA-II,42,137,False,0.07820481806993484,0.008682179264724255,0.3189584016799927,0.07820481806993484,0.008682179264724255,0.3189584016799927,0.08724539887703209,0.0829005865846593,0.16313423181702721,0.11109340575957287
Knowledge-constrained NSGA-II,42,138,False,0.06642544269561768,0.00926749687641859,0.29775121808052063,0.06642544269561768,0.00926749687641859,0.29775121808052063,0.07410431206911226,0.08848941075751902,0.15228762113901934,0.1049604479885502
Knowledge-constrained NSGA-II,42,139,False,0.06590589880943298,0.007807206828147173,0.43214547634124756,0.06590589880943298,0.007807206828147173,0.43214547634124756,0.0735247082198485,0.07454603342168077,0.221024810585997,0.12303185074250876
NSGA-II,42,0,False,0.07736770808696747,0.01205084752291441,0.3070385754108429,0.07736770808696747,0.01205084752291441,0.3070385754108429,0.086311517868542,0.11506584902605348,0.15703772615494688,0.11947169768318078
NSGA-II,42,1,False,0.10572090744972229,0.011592422612011433,0.24063342809677124,0.10572090744972229,0.011592422612011433,0.24063342809677124,0.11794238472423185,0.11068864223728259,0.1230741978743964,0.11723507494530361
NSGA-II,42,2,False,0.10186516493558884,0.009611220099031925,0.4753003418445587,0.10186516493558884,0.009611220099031925,0.4753003418445587,0.1136409132559154,0.09177140435712017,0.24309676666543892,0.1495030280928248
NSGA-II,42,3,False,0.08112911134958267,0.01332912128418684,0.274614542722702,0.08112911134958267,0.01332912128418684,0.274614542722702,0.09050774434260363,0.12727126904724775,0.14045415401158973,0.11941105580048038
NSGA-II,42,4,False,0.12830640375614166,0.010391640476882458,0.288239985704422,0.12830640375614166,0.010391640476882458,0.288239985704422,0.1431387943920759,0.09922314027891761,0.14742301315523343,0.12992831594207566
NSGA-II,42,5,False,0.09699459373950958,0.009751243516802788,0.43817421793937683,0.09699459373950958,0.009751243516802788,0.43817421793937683,0.10820729756255852,0.0931083985742238,0.224108266372877,0.14180798750321977
NSGA-II,42,6,False,0.07919316738843918,0.013078078627586365,0.3034817576408386,0.07919316738843918,0.013078078627586365,0.3034817576408386,0.08834800268905864,0.12487422299977577,0.1552185587288292,0.12281359480588787
NSGA-II,42,7,False,0.12407749146223068,0.010437729768455029,0.2895287275314331,0.12407749146223068,0.010437729768455029,0.2895287275314331,0.13842101422195505,0.09966321749802798,0.14808215211145023,0.12872212794381108
NSGA-II,42,8,False,0.12701885402202606,0.01077304221689701,0.24601341784000397,0.12701885402202606,0.01077304221689701,0.24601341784000397,0.14170240219912333,0.10286490198500009,0.12582584351007495,0.1234643825647328
NSGA-II,42,9,False,0.09068726748228073,0.00990662444382906,0.4241258502006531,0.09068726748228073,0.00990662444382906,0.4241258502006531,0.10117083601529918,0.09459203184206962,0.21692309844104396,0.1375619887661376
NSGA-II,42,10,False,0.08066141605377197,0.012242835015058517,0.29518944025039673,0.08066141605377197,0.012242835015058517,0.29518944025039673,0.08998598284960423,0.11689901501242403,0.15097737611583778,0.11928745799262201
NSGA-II,42,11,False,0.08220384269952774,0.01283237524330616,0.2759895324707031,0.08220384269952774,0.01283237524330616,0.2759895324707031,0.09170671606360116,0.12252815825478436,0.14115740526665932,0.11846409319501494
NSGA-II,42,12,False,0.08322568982839584,0.012468717992305756,0.28220611810684204,0.08322568982839584,0.012468717992305756,0.28220611810684204,0.09284669007734701,0.11905582734517192,0.14433693562840777,0.11874648435030889
NSGA-II,42,13,False,0.12070968747138977,0.010806363075971603,0.24700142443180084,0.12070968747138977,0.010806363075971603,0.24700142443180084,0.13466388761809517,0.103183061594306,0.12633116864192287,0.12139270595144136
NSGA-II,42,14,False,0.09510982781648636,0.009925801306962967,0.4079993963241577,0.09510982781648636,0.009925801306962967,0.4079993963241577,0.1061046501962933,0.09477513946449731,0.20867507408671385,0.13651828791583484
NSGA-II,42,15,False,0.12205895036458969,0.011047729291021824,0.24103444814682007,0.12205895036458969,0.011047729291021824,0.24103444814682007,0.13616912709326326,0.10548771347942436,0.12327930329712038,0.121645381289936
NSGA-II,42,16,False,0.1195271909236908,0.010524324141442776,0.2581590712070465,0.1195271909236908,0.010524324141442776,0.2581590712070465,0.13334469289939568,0.10049005187874414,0.1320378505351674,0.1219575317711024
NSGA-II,42,17,False,0.10062727332115173,0.009849279187619686,0.41351401805877686,0.10062727332115173,0.009849279187619686,0.41351401805877686,0.11225991972721083,0.09404447860311267,0.2114955785026507,0.13926665894432474
NSGA-II,42,18,False,0.11158870905637741,0.011041111312806606,0.24380329251289368,0.11158870905637741,0.011041111312806606,0.24380329251289368,0.12448851198772236,0.10542452263075401,0.12469545441996649,0.11820282967948097
NSGA-II,42,19,False,0.09689467400312424,0.009904482401907444,0.39922505617141724,0.09689467400312424,0.009904482401907444,0.39922505617141724,0.10809582697197634,0.09457157885136573,0.2041873564627877,0.13561825409537662
NSGA-II,42,20,False,0.08429393172264099,0.010548986494541168,0.4187093675136566,0.08429393172264099,0.010548986494541168,0.4187093675136566,0.09403842215294919,0.10072553694258309,0.21415278815092684,0.13630558241548638
NSGA-II,42,21,False,0.09865301102399826,0.009805736131966114,0.416522353887558,0.09865301102399826,0.009805736131966114,0.416522353887558,0.11005743008713507,0.09362871376512596,0.21303421975458492,0.13890678786894864
NSGA-II,42,22,False,0.08219711482524872,0.011803260073065758,0.32955482602119446,0.08219711482524872,0.011803260073065758,0.32955482602119446,0.09169921043812239,0.11270179454184731,0.16855387129290947,0.12431829209095972
NSGA-II,42,23,False,0.11357331275939941,0.010846957564353943,0.2791937589645386,0.11357331275939941,0.010846957564353943,0.2791937589645386,0.12670253851391608,0.10357067244595858,0.14279623661546967,0.12435648252511478
NSGA-II,42,24,False,0.08854307979345322,0.012209790758788586,0.2667418122291565,0.08854307979345322,0.012209790758788586,0.2667418122291565,0.09877877738264959,0.11658349650670033,0.1364275730072882,0.11726328229887938
NSGA-II,42,25,False,0.09163381159305573,0.010723774321377277,0.3318803310394287,0.09163381159305573,0.010723774321377277,0.3318803310394287,0.10222680188207507,0.1023944743062061,0.16974327239580597,0.1247881828613624
NSGA-II,42,26,False,0.07994934171438217,0.012605597265064716,0.28532275557518005,0.07994934171438217,0.012605597265064716,0.28532275557518005,0.08919159177110818,0.12036280012896411,0.1459309687580307,0.11849512021936766
NSGA-II,42,27,False,0.08591046929359436,0.011862972751259804,0.2782529592514038,0.08591046929359436,0.011862972751259804,0.2782529592514038,0.09584183361349902,0.11327195278183438,0.14231505587940022,0.1171429474249112
NSGA-II,42,28,False,0.09918428212404251,0.011005591601133347,0.29361867904663086,0.09918428212404251,0.011005591601133347,0.29361867904663086,0.11065011683175163,0.10508536758186034,0.1501739957345885,0.12196982671606682
NSGA-II,42,29,False,0.08313442021608353,0.012619989924132824,0.2715880274772644,0.08313442021608353,0.012619989924132824,0.2715880274772644,0.0927448695766661,0.1205002264412849,0.13890621472845294,0.11738377024880131
NSGA-II,42,30,False,0.0959552526473999,0.010601879097521305,0.3346802592277527,0.0959552526473999,0.010601879097521305,0.3346802592277527,0.10704780726019236,0.10123057463868991,0.17117532162774104,0.12648456784220777
NSGA-II,42,31,False,0.08922547101974487,0.011489374563097954,0.2853124439716339,0.08922547101974487,0.011489374563097954,0.2853124439716339,0.09954005394076092,0.10970470221014662,0.14592569479279122,0.11839015031456625
NSGA-II,42,32,False,0.08306910842657089,0.0115803312510252,0.32034873962402344,0.08306910842657089,0.0115803312510252,0.32034873962402344,0.0926720076575666,0.11057318955106148,0.1638453330492596,0.12236351008596257
NSGA-II,42,33,False,0.08820034563541412,0.01144071202725172,0.29163461923599243,0.08820034563541412,0.01144071202725172,0.29163461923599243,0.09839642270086815,0.10924005472437763,0.14915922994888497,0.11893190245804358
NSGA-II,42,34,False,0.10109485685825348,0.009889120236039162,0.39862826466560364,0.10109485685825348,0.009889120236039162,0.39862826466560364,0.11278155654204614,0.09442489533760026,0.20388212191388402,0.13702952459784348
NSGA-II,42,35,False,0.1182161346077919,0.010433590970933437,0.2911891043186188,0.1182161346077919,0.010433590970933437,0.2911891043186188,0.13188207673259425,0.0996236987629462,0.14893136721372588,0.12681238090308877
NSGA-II,42,36,False,0.10838577151298523,0.010060559026896954,0.3508119285106659,0.10838577151298523,0.010060559026896954,0.3508119285106659,0.12091531061154141,0.09606185489488799,0.1794260134500391,0.13213439298548948
NSGA-II,42,37,False,0.09344659000635147,0.011601046659052372,0.27229341864585876,0.09344659000635147,0.011601046659052372,0.27229341864585876,0.10424913988690526,0.11077098775637735,0.13926699358178632,0.11809570707502297
NSGA-II,42,38,False,0.08981632441282272,0.010385138913989067,0.3891777992248535,0.08981632441282272,0.010385138913989067,0.3891777992248535,0.1001992107705975,0.099161061005829,0.1990485937425932,0.13280295517300658
NSGA-II,42,39,False,0.10648085176944733,0.011272408068180084,0.2564377784729004,0.10648085176944733,0.011272408068180084,0.2564377784729004,0.11879017961635033,0.10763302767435481,0.1311574794070261,0.11919356223257709
NSGA-II,42,40,False,0.08780993521213531,0.010918631218373775,0.3110719323158264,0.08780993521213531,0.010918631218373775,0.3110719323158264,0.09796088031428207,0.10425503840751521,0.1591006239399644,0.12043884755392058
NSGA-II,42,41,False,0.11770736426115036,0.010906598530709743,0.2499464601278305,0.11770736426115036,0.010906598530709743,0.2499464601278305,0.13131449185834965,0.1041401459553873,0.1278374344540633,0.12109735742260008
NSGA-II,42,42,False,0.08281832933425903,0.012525186873972416,0.28236353397369385,0.08281832933425903,0.012525186873972416,0.28236353397369385,0.09239223816920589,0.11959501264314959,0.14441744743301746,0.11880156608179097
NSGA-II,42,43,False,0.09734875708818436,0.010172883979976177,0.3927057385444641,0.09734875708818436,0.010172883979976177,0.3927057385444641,0.10860240266458848,0.09713437415698108,0.2008529910175055,0.13552992261302502
NSGA-II,42,44,False,0.10306262224912643,0.009946762584149837,0.39402639865875244,0.10306262224912643,0.009946762584149837,0.39402639865875244,0.11497679822484892,0.0949752853174418,0.20152845487768614,0.13716017947332562
NSGA-II,42,45,False,0.10060762614011765,0.01069947425276041,0.28535184264183044,0.10060762614011765,0.01069947425276041,0.28535184264183044,0.1122380013059622,0.10216244846557751,0.1459458456079548,0.12011543179316482
NSGA-II,42,46,False,0.09511107951402664,0.010399077087640762,0.3688253164291382,0.09511107951402664,0.010399077087640762,0.3688253164291382,0.10610604659173122,0.0992941477270787,0.18863912771517255,0.13134644067799414
NSGA-II,42,47,False,0.09085656702518463,0.01124939788132906,0.2995954155921936,0.09085656702518463,0.01124939788132906,0.2995954155921936,0.10135970681015405,0.10741331809117181,0.15323085305515957,0.1206679593188285
NSGA-II,42,48,False,0.09057627618312836,0.010324402712285519,0.38808009028434753,0.09057627618312836,0.010324402712285519,0.38808009028434753,0.10104701397459358,0.09858112979332734,0.1984871603273738,0.13270510136509825
NSGA-II,42,49,False,0.1052107959985733,0.010016887448728085,0.37536266446113586,0.1052107959985733,0.010016887448728085,0.37536266446113586,0.11737330371201804,0.09564486287745906,0.19198271497828676,0.13500029385592127
NSGA-II,42,50,False,0.12776942551136017,0.010500118136405945,0.25343215465545654,0.12776942551136017,0.010500118136405945,0.25343215465545654,0.1425397407492127,0.1002589241911856,0.1296202252384352,0.12413963005961115
NSGA-II,42,51,False,0.10271558165550232,0.009967194870114326,0.38302183151245117,0.10271558165550232,0.009967194870114326,0.38302183151245117,0.11458963927781088,0.0951703801709429,0.1959000669799694,0.1352200288095744
NSGA-II,42,52,False,0.08502441644668579,0.012716739438474178,0.2704651951789856,0.08502441644668579,0.012716739438474178,0.2704651951789856,0.09485335188101116,0.12142402578314679,0.13833193173896505,0.11820310313437432
NSGA-II,42,53,False,0.0907590463757515,0.011168832890689373,0.3096142113208771,0.0907590463757515,0.011168832890689373,0.3096142113208771,0.10125091264416121,0.10664405443298476,0.15835505902158611,0.1220833420329107
NSGA-II,42,54,False,0.09497801214456558,0.010255014523863792,0.37269651889801025,0.09497801214456558,0.010255014523863792,0.37269651889801025,0.10595759645767724,0.09791858628359128,0.19061909011039807,0.13149842428388886
NSGA-II,42,55,False,0.10718591511249542,0.011049196124076843,0.2603591978549957,0.10718591511249542,0.011049196124076843,0.2603591978549957,0.11957674921801856,0.1055017193317542,0.13316312570811445,0.11941386475262906
NSGA-II,42,56,False,0.1126701757311821,0.010334398597478867,0.2990742325782776,0.1126701757311821,0.010334398597478867,0.2990742325782776,0.12569499764607625,0.09867657411907724,0.15296428917045407,0.12577862031186918
NSGA-II,42,57,False,0.10958411544561386,0.01113018300384283,0.2562364339828491,0.10958411544561386,0.01113018300384283,0.2562364339828491,0.12225218469391012,0.10627501133984946,0.13105449990078924,0.11986056531151627
NSGA-II,42,58,False,0.08379282802343369,0.01198755856603384,0.2888796627521515,0.08379282802343369,0.01198755856603384,0.2888796627521515,0.09347939020076176,0.11446154318419557,0.14775018191217068,0.11856370509904268
NSGA-II,42,59,False,0.11548928171396255,0.01022634282708168,0.3217049241065979,0.11548928171396255,0.01022634282708168,0.3217049241065979,0.12883999602359775,0.09764481855671746,0.1645389661769705,0.13034126025242856
NSGA-II,42,60,False,0.1168169155716896,0.010634138248860836,0.25458502769470215,0.1168169155716896,0.010634138248860836,0.25458502769470215,0.13032110611807388,0.10153859667869042,0.13020987284341845,0.12068985854672758
NSGA-II,42,61,False,0.08163690567016602,0.011590255424380302,0.34843969345092773,0.08163690567016602,0.011590255424380302,0.34843969345092773,0.09107424036088178,0.11066794914625304,0.17821271183414983,0.1266516337804282
NSGA-II,42,62,False,0.08980762213468552,0.012120358645915985,0.26706039905548096,0.08980762213468552,0.012120358645915985,0.26706039905548096,0.10018950249755298,0.11572956635960384,0.13659051719344453,0.11750319535020044
NSGA-II,42,63,False,0.09832561761140823,0.0117252878844738,0.2653983235359192,0.09832561761140823,0.0117252878844738,0.2653983235359192,0.10969218956134565,0.11195728789501662,0.13574043325874502,0.11912997023836909
NSGA-II,42,64,False,0.10411074012517929,0.010147269815206528,0.3428748846054077,0.10411074012517929,0.010147269815206528,0.3428748846054077,0.11614607991903567,0.09688980085118588,0.17536653875502428,0.12946747317508195
NSGA-II,42,65,False,0.09707275778055191,0.010791736654937267,0.3015645146369934,0.09707275778055191,0.010791736654937267,0.3015645146369934,0.10829449747052941,0.10304340323821709,0.1542379670184636,0.1218586225757367
NSGA-II,42,66,False,0.09139499813318253,0.011916108429431915,0.26272839307785034,0.09139499813318253,0.011916108429431915,0.26272839307785034,0.10196038126915057,0.11377931144775588,0.13437487257124528,0.1167048550960506
NSGA-II,42,67,False,0.116588294506073,0.010213160887360573,0.3228476941585541,0.116588294506073,0.010213160887360573,0.3228476941585541,0.13006605615371522,0.09751895263044669,0.16512344651543298,0.1309028184331983
NSGA-II,42,68,False,0.10590661317110062,0.010050524026155472,0.36641553044319153,0.10590661317110062,0.010050524026155472,0.36641553044319153,0.11814955827357647,0.09596603707974262,0.187406620329914,0.1338407385610777
NSGA-II,42,69,False,0.10363566130399704,0.010955856181681156,0.2834855616092682,0.10363566130399704,0.010955856181681156,0.2834855616092682,0.11561608135532811,0.1046104758155301,0.14499131887030456,0.12173929201372091
NSGA-II,42,70,False,0.10570065677165985,0.009944145567715168,0.3803745210170746,0.10570065677165985,0.009944145567715168,0.3803745210170746,0.1179197930408971,0.09495029709836444,0.1945460754821135,0.13580538854045834
NSGA-II,42,71,False,0.09669450670480728,0.010333210229873657,0.3546946048736572,0.09669450670480728,0.010333210229873657,0.3546946048736572,0.1078725200681973,0.09866522715553891,0.18141184427479412,0.1293165304995101
NSGA-II,42,72,False,0.08540059626102448,0.0116596519947052,0.29116979241371155,0.08540059626102448,0.0116596519947052,0.29116979241371155,0.09527301858136862,0.11133057268943097,0.14892148996090743,0.118508360410569
NSGA-II,42,73,False,0.11724494397640228,0.010682767257094383,0.25298482179641724,0.11724494397640228,0.010682767257094383,0.25298482179641724,0.1307986151746957,0.10200292403069186,0.12939143270015585,0.12073099063518115
NSGA-II,42,74,False,0.10929758846759796,0.010112599469721317,0.3390408456325531,0.10929758846759796,0.010112599469721317,0.3390408456325531,0.12193253481679292,0.09655875585773653,0.17340558397440464,0.1306322915496447
NSGA-II,42,75,False,0.09757354855537415,0.011424877680838108,0.26948824524879456,0.09757354855537415,0.011424877680838108,0.26948824524879456,0.10885318032385735,0.10908886266005266,0.1378322616392092,0.11859143487437307
NSGA-II,42,76,False,0.09232405573129654,0.010533296503126621,0.36114493012428284,0.09232405573129654,0.010533296503126621,0.36114493012428284,0.10299683915918376,0.10057572323197946,0.1847109229295289,0.1294278284402307
NSGA-II,42,77,False,0.11082170903682709,0.011530512012541294,0.25405851006507874,0.11082170903682709,0.011530512012541294,0.25405851006507874,0.12363284574751042,0.11009749745031239,0.12994058052004862,0.12122364123929048
NSGA-II,42,78,False,0.09907588362693787,0.011341875419020653,0.2677409052848816,0.09907588362693787,0.011341875419020653,0.2677409052848816,0.11052918732445315,0.10829632705548643,0.13693856841390228,0.11858802759794729
NSGA-II,42,79,False,0.10145070403814316,0.010006222873926163,0.3807861804962158,0.10145070403814316,0.010006222873926163,0.3807861804962158,0.11317854012841519,0.09554303366156768,0.1947566225394921,0.134492732109825
NSGA-II,42,80,False,0.11291573941707611,0.011008668690919876,0.25209057331085205,0.11291573941707611,0.011008668690919876,0.25209057331085205,0.12596894882011234,0.1051147487476367,0.12893406102103458,0.12000591952959454
NSGA-II,42,81,False,0.08650288730859756,0.012796619907021523,0.2614685297012329,0.08650288730859756,0.012796619907021523,0.2614685297012329,0.09650273593763299,0.12218675337691326,0.13373050376623385,0.1174733310269267
NSGA-II,42,82,False,0.08436136692762375,0.011522704735398293,0.3172154128551483,0.08436136692762375,0.011522704735398293,0.3172154128551483,0.09411365295716657,0.11002295074549906,0.16224276402213925,0.12212645590826827
NSGA-II,42,83,False,0.0939224436879158,0.011746600270271301,0.2600139379501343,0.0939224436879158,0.011746600270271301,0.2600139379501343,0.1047800028858839,0.11216078625991562,0.13298653932863633,0.11664244282481195
NSGA-II,42,84,False,0.0797700434923172,0.012229029089212418,0.2968311011791229,0.0797700434923172,0.012229029089212418,0.2968311011791229,0.08899156643650523,0.11676719104103517,0.15181701881877704,0.11919192543210581
NSGA-II,42,85,False,0.09371606260538101,0.010557470843195915,0.3580196499824524,0.09371606260538101,0.010557470843195915,0.3580196499824524,0.10454976387618095,0.10080654857097977,0.18311246942441622,0.1294895939571923
NSGA-II,42,86,False,0.09643632173538208,0.01087766233831644,0.305399626493454,0.09643632173538208,0.01087766233831644,0.305399626493454,0.10758448857349562,0.10386385272879178,0.15619947053535094,0.12254927061254611
NSGA-II,42,87,False,0.08106636255979538,0.012775694951415062,0.27915289998054504,0.08106636255979538,0.012775694951415062,0.27915289998054504,0.0904377417094008,0.12198695433555028,0.14277533890927507,0.11840001165140872
NSGA-II,42,88,False,0.09536609053611755,0.010953077115118504,0.29475730657577515,0.09536609053611755,0.010953077115118504,0.29475730657577515,0.10639053722657248,0.10458394028324297,0.15075635734135073,0.12057694495038873
NSGA-II,42,89,False,0.11591152846813202,0.010374532081186771,0.2949504256248474,0.11591152846813202,0.010374532081186771,0.2949504256248474,0.12931105506319687,0.09905978313142615,0.15085512986953528,0.1264086560213861
NSGA-II,42,90,False,0.08540306240320206,0.011393395252525806,0.3214585483074188,0.08540306240320206,0.011393395252525806,0.3214585483074188,0.09527576981285642,0.10878825705233347,0.16441295499016467,0.12282566061845152
NSGA-II,42,91,False,0.07921440899372101,0.011869910173118114,0.33645719289779663,0.07921440899372101,0.011869910173118114,0.33645719289779663,0.08837169985211507,0.113338193793901,0.17208415082843181,0.12459801482481596
NSGA-II,42,92,False,0.10905635356903076,0.010291418991982937,0.30599209666252136,0.10905635356903076,0.010291418991982937,0.30599209666252136,0.12166341284364626,0.09826618930690613,0.15650249489650975,0.12547736568235404
NSGA-II,42,93,False,0.08360505104064941,0.011052358895540237,0.3746565580368042,0.08360505104064941,0.011052358895540237,0.3746565580368042,0.09326990594944251,0.10553191861715872,0.19162157030077492,0.13014113162245872
NSGA-II,42,94,False,0.09468695521354675,0.010431667789816856,0.37665170431137085,0.09468695521354675,0.010431667789816856,0.37665170431137085,0.10563289295897524,0.09960533553433598,0.1926420063612446,0.1326267449515186
NSGA-II,42,95,False,0.0941372960805893,0.01066058874130249,0.349357008934021,0.0941372960805893,0.01066058874130249,0.349357008934021,0.10501969250042557,0.10179115554346478,0.17868188134302648,0.1284975764623056
NSGA-II,42,96,False,0.10704636573791504,0.010586225427687168,0.2803432047367096,0.10704636573791504,0.010586225427687168,0.2803432047367096,0.11942106775044685,0.10108110773966779,0.14338413131293112,0.12129543560101526
NSGA-II,42,97,False,0.09126438945531845,0.011375883594155312,0.29391777515411377,0.09126438945531845,0.011375883594155312,0.29391777515411377,0.10181467405470679,0.1086210494070269,0.15032697121188174,0.12025423155787181
NSGA-II,42,98,False,0.10436614602804184,0.011027171276509762,0.2810782790184021,0.10436614602804184,0.011027171276509762,0.2810782790184021,0.11643101108339007,0.10529141812429499,0.14376009186967065,0.12182750702578522
NSGA-II,42,99,False,0.08249460160732269,0.01119991671293974,0.3451478183269501,0.08249460160732269,0.01119991671293974,0.3451478183269501,0.09203108708719891,0.10694085400591209,0.17652905178080386,0.1251669976246383
NSGA-II,42,100,False,0.08499026298522949,0.011293179355561733,0.3410196900367737,0.08499026298522949,0.011293179355561733,0.3410196900367737,0.09481525023406247,0.10783135943594992,0.1744176822921402,0.12568809732071753
NSGA-II,42,101,False,0.0927061215043068,0.012513283640146255,0.25708022713661194,0.0927061215043068,0.012513283640146255,0.25708022713661194,0.10342307224285045,0.11948135626306858,0.1314860657326549,0.11813016474619131
NSGA-II,42,102,False,0.08270585536956787,0.012089814059436321,0.28746646642684937,0.08270585536956787,0.012089814059436321,0.28746646642684937,0.09226676206485658,0.1154379156047711,0.1470273895489016,0.11824402240617643
NSGA-II,42,103,False,0.08721169084310532,0.012010959908366203,0.27362126111984253,0.08721169084310532,0.012010959908366203,0.27362126111984253,0.09729347810185973,0.11468498766133318,0.13994613092642566,0.11730819889653953
NSGA-II,42,104,False,0.09293489158153534,0.011766765266656876,0.2703661620616913,0.09293489158153534,0.011766765266656876,0.2703661620616913,0.10367828844476126,0.11235332893588104,0.13828128033292228,0.11810429923785486
NSGA-II,42,105,False,0.10150250047445297,0.011063340120017529,0.2624192237854004,0.10150250047445297,0.011063340120017529,0.2624192237854004,0.1132363243015363,0.10563677131863242,0.13421674507010536,0.11769661356342469
NSGA-II,42,106,False,0.10464857518672943,0.011214293539524078,0.26149362325668335,0.10464857518672943,0.011214293539524078,0.26149362325668335,0.11674608942782365,0.10707812914395377,0.1337433380978282,0.1191891855565352
NSGA-II,42,107,False,0.10999190807342529,0.010089904069900513,0.34878501296043396,0.10999190807342529,0.010089904069900513,0.34878501296043396,0.12270711869095242,0.09634205197492655,0.1783893286989761,0.13247949978828502
NSGA-II,42,108,False,0.10313034057617188,0.012111524119973183,0.24169141054153442,0.10313034057617188,0.012111524119973183,0.24169141054153442,0.11505234488041535,0.1156452111118573,0.12361531280503711,0.11810428959910325
